User_ID,Customer_Name,Gender,Age,Occupation,Monthly_Income,Phone_Number,Email,Account_Number,UPI_ID,City,State,Preferred_Payment_Method,Preferred_Device,Preferred_Browser,Average_Spending,Maximum_Spending,Preferred_Transaction_Hour,Account_Creation_Date,Account_Age_Days
USR0757,Warhi Chadha,Male,62,Software Engineer,106853,9673495210,warhi.chadha928@gmail.com,ACC1645046796,warhi611@pay,Kolkata,West Bengal,Net Banking,MacBook,Chrome,2876,28760,11,2021-06-07,1884
USR0758,Triya Pandey,Female,23,Software Engineer,208340,0514900080,triya.pandey915@gmail.com,ACC4086168237,triya996@pay,Mumbai,Maharashtra,Wallet,Tablet,Edge,4165,37485,17,2020-09-16,2148
USR0759,Tripti Lata,Female,41,Freelancer,244382,0361167874,tripti.lata50@gmail.com,ACC2664876543,tripti223@pay,Kolkata,West Bengal,Wallet,Tablet,Chrome,1748,34960,10,2020-10-24,2110
USR0760,Vincent Garde,Male,27,Business,163428,4595457574,vincent.garde520@gmail.com,ACC5699183813,vincent331@pay,Bangalore,Karnataka,Debit Card,Windows Laptop,Firefox,1058,13754,18,2023-05-29,1163
USR0761,Yashica Das,Female,23,Software Engineer,66972,1462040865,yashica.das274@gmail.com,ACC9530420568,yashica272@pay,Ahmedabad,Gujarat,Net Banking,iPhone,Chrome,5159,103180,8,2023-12-30,948
USR0762,Rachit Pant,Female,36,Lawyer,127225,1417976841,rachit.pant949@gmail.com,ACC3923089394,rachit461@pay,Kochi,Kerala,Credit Card,Tablet,Edge,3561,24927,20,2025-01-08,573
USR0763,Forum Mahal,Female,34,Student,182690,8972852257,forum.mahal768@gmail.com,ACC4395560956,forum726@pay,Chennai,Tamil Nadu,Wallet,Android,Firefox,7488,59904,16,2021-04-02,1950
USR0764,Adweta Barman,Female,28,Freelancer,124668,8813247636,adweta.barman238@gmail.com,ACC5696560131,adweta487@pay,Bangalore,Karnataka,Net Banking,Tablet,Safari,1393,9751,12,2024-02-04,912
USR0765,Anjali Vig,Male,43,Lawyer,72290,2227569941,anjali.vig346@gmail.com,ACC5571870428,anjali360@pay,Kolkata,West Bengal,Wallet,MacBook,Firefox,6253,125060,10,2021-09-20,1779
USR0766,Onveer Dhaliwal,Female,47,Student,162889,7353893160,onveer.dhaliwal981@gmail.com,ACC3018495252,onveer665@pay,Hyderabad,Telangana,Debit Card,Windows Laptop,Chrome,5424,92208,8,2019-11-28,2441
USR0767,Robert Om,Female,45,Accountant,75946,1382168567,robert.om226@gmail.com,ACC4728120111,robert985@pay,Chennai,Tamil Nadu,Net Banking,Windows Laptop,Edge,5707,57070,9,2026-02-28,157
USR0768,Tara Narayan,Male,22,Business,126186,5916202297,tara.narayan315@gmail.com,ACC9130688289,tara198@pay,Bangalore,Karnataka,UPI,Android,Safari,3301,46214,12,2021-08-29,1801
USR0769,Vasudha Chowdhury,Male,40,Lawyer,146255,4060353343,vasudha.chowdhury558@gmail.com,ACC8287228425,vasudha373@pay,Ahmedabad,Gujarat,Wallet,MacBook,Chrome,5094,56034,9,2025-07-28,372
USR0770,Nimrat Warrior,Male,38,Government Employee,23718,6353031358,nimrat.warrior928@gmail.com,ACC5928417345,nimrat895@pay,Hyderabad,Telangana,Credit Card,Android,Safari,2652,13260,21,2019-10-06,2494
USR0771,Upadhriti Hans,Male,58,Accountant,187488,5907130427,upadhriti.hans109@gmail.com,ACC1156706071,upadhriti773@pay,Kochi,Kerala,Debit Card,MacBook,Firefox,5422,92174,13,2022-08-08,1457
USR0772,Daksha Rao,Female,31,Teacher,198160,6871116127,daksha.rao988@gmail.com,ACC5356690340,daksha843@pay,Kochi,Kerala,Credit Card,Android,Edge,7845,109830,10,2024-12-30,582
USR0773,Raghav Badal,Female,59,Accountant,128541,9915251683,raghav.badal370@gmail.com,ACC7624845382,raghav545@pay,Kolkata,West Bengal,Credit Card,Android,Firefox,4258,76644,18,2022-01-07,1670
USR0774,Pallavi Joshi,Male,53,Freelancer,62639,6692136990,pallavi.joshi456@gmail.com,ACC6933769301,pallavi875@pay,Jaipur,Rajasthan,Net Banking,Windows Laptop,Chrome,1217,9736,9,2019-06-29,2593
USR0775,Odika Deo,Male,57,Lawyer,47177,8831011271,odika.deo777@gmail.com,ACC9730103138,odika306@pay,Ahmedabad,Gujarat,Net Banking,iPhone,Firefox,6864,130416,19,2025-12-30,217
USR0776,Amrita Mohanty,Male,30,Accountant,52621,1256748532,amrita.mohanty822@gmail.com,ACC9220693336,amrita432@pay,Pune,Maharashtra,Net Banking,Android,Edge,6907,82884,16,2023-12-26,952
USR0777,Amrita Acharya,Female,60,Business,100582,7369710392,amrita.acharya699@gmail.com,ACC2037468443,amrita931@pay,Kolkata,West Bengal,Net Banking,Android,Chrome,715,6435,18,2024-09-14,689
USR0778,Parth Bhandari,Female,39,Doctor,169995,1772039289,parth.bhandari257@gmail.com,ACC2680888691,parth641@pay,Kolkata,West Bengal,Net Banking,Android,Safari,1555,26435,12,2019-05-03,2650
USR0779,Watika Dhaliwal,Female,38,Designer,61535,9677447427,watika.dhaliwal246@gmail.com,ACC4441007454,watika526@pay,Kolkata,West Bengal,UPI,Tablet,Safari,7406,96278,12,2025-03-15,507
USR0780,Jagvi Sachdeva,Female,31,Software Engineer,44448,2596792302,jagvi.sachdeva457@gmail.com,ACC9639490447,jagvi798@pay,Chennai,Tamil Nadu,Wallet,iPhone,Chrome,5563,38941,19,2021-11-17,1721
USR0781,Chatresh Vig,Male,65,Doctor,138936,1421306319,chatresh.vig201@gmail.com,ACC4856490828,chatresh314@pay,Pune,Maharashtra,Debit Card,Tablet,Firefox,6449,109633,15,2020-11-14,2089
USR0782,Ishani Sanghvi,Male,35,Software Engineer,57688,8923031736,ishani.sanghvi663@gmail.com,ACC4723474875,ishani123@pay,Chennai,Tamil Nadu,Net Banking,Tablet,Chrome,1377,12393,16,2022-02-14,1632
USR0783,Advik Kunda,Female,29,Software Engineer,40285,0208870138,advik.kunda874@gmail.com,ACC4600539313,advik410@pay,Ahmedabad,Gujarat,UPI,MacBook,Chrome,3889,27223,22,2024-06-15,780
USR0784,Baghyawati Prabhakar,Male,31,Lawyer,118370,5255155591,baghyawati.prabhakar658@gmail.com,ACC9196096398,baghyawati837@pay,Pune,Maharashtra,Debit Card,iPhone,Edge,583,5830,8,2025-04-15,476
USR0785,Mekhala Om,Male,39,Government Employee,146854,0146762836,mekhala.om624@gmail.com,ACC3347125656,mekhala172@pay,Kochi,Kerala,Wallet,Windows Laptop,Chrome,2079,10395,7,2019-08-17,2544
USR0786,Yachana Rattan,Male,31,Government Employee,50091,7022205978,yachana.rattan40@gmail.com,ACC2406772445,yachana235@pay,Mumbai,Maharashtra,UPI,iPhone,Edge,2741,54820,13,2026-03-25,132
USR0787,Tristan Sarna,Male,40,Designer,190898,4255067020,tristan.sarna488@gmail.com,ACC7424419411,tristan534@pay,Delhi,Delhi,Net Banking,iPhone,Edge,1916,21076,15,2020-01-06,2402
USR0788,Pooja Mittal,Female,24,Freelancer,227920,1071056433,pooja.mittal329@gmail.com,ACC8396192882,pooja453@pay,Kochi,Kerala,Net Banking,MacBook,Edge,7183,107745,10,2025-11-11,266
USR0789,Chatura Shroff,Female,45,Teacher,168672,9279485522,chatura.shroff392@gmail.com,ACC4519045785,chatura470@pay,Pune,Maharashtra,Debit Card,Android,Edge,5307,95526,16,2024-06-24,771
USR0790,Nikita Rege,Female,43,Student,50054,8229161591,nikita.rege838@gmail.com,ACC6680872342,nikita819@pay,Hyderabad,Telangana,Debit Card,Windows Laptop,Firefox,1095,12045,18,2023-08-14,1086
USR0791,Nidhi Anand,Female,27,Government Employee,52061,7161547524,nidhi.anand336@gmail.com,ACC3956193411,nidhi744@pay,Chennai,Tamil Nadu,Credit Card,iPhone,Safari,5148,77220,14,2018-12-25,2779
USR0792,Dipta Khurana,Male,42,Business,177758,8036052209,dipta.khurana549@gmail.com,ACC1933998295,dipta584@pay,Mumbai,Maharashtra,Credit Card,Tablet,Chrome,5201,93618,20,2026-02-18,167
USR0793,Amara Batta,Female,38,Teacher,71674,8802985289,amara.batta831@gmail.com,ACC7416398798,amara57@pay,Chennai,Tamil Nadu,Credit Card,MacBook,Chrome,1516,28804,12,2020-08-14,2181
USR0794,Arjun Bassi,Female,55,Lawyer,81976,6941461291,arjun.bassi31@gmail.com,ACC2224224246,arjun669@pay,Kochi,Kerala,Wallet,Android,Safari,2829,25461,19,2024-02-10,906
USR0795,Pratyush Bhatti,Male,52,Designer,30255,3933945058,pratyush.bhatti670@gmail.com,ACC1069888983,pratyush491@pay,Pune,Maharashtra,UPI,MacBook,Edge,2750,41250,18,2025-03-31,491
USR0796,Vivaan Varghese,Female,23,Designer,223060,9612404151,vivaan.varghese515@gmail.com,ACC3629897176,vivaan412@pay,Pune,Maharashtra,Credit Card,MacBook,Safari,7452,59616,18,2024-11-28,614
USR0797,Ronith Kapadia,Male,19,Teacher,32539,0817155205,ronith.kapadia152@gmail.com,ACC2871241920,ronith184@pay,Chennai,Tamil Nadu,UPI,iPhone,Edge,7185,35925,8,2021-02-26,1985
USR0798,Ethan Anne,Female,20,Software Engineer,32583,7482890996,ethan.anne86@gmail.com,ACC6427666706,ethan714@pay,Delhi,Delhi,Wallet,MacBook,Edge,6223,62230,11,2022-04-06,1581
USR0799,Dipta Bakshi,Female,25,Doctor,103711,9801666342,dipta.bakshi781@gmail.com,ACC9141012041,dipta662@pay,Hyderabad,Telangana,Net Banking,Android,Firefox,5234,104680,22,2021-08-12,1818
USR0800,Arjun Zachariah,Female,38,Accountant,79200,4016795285,arjun.zachariah280@gmail.com,ACC8585779744,arjun738@pay,Bangalore,Karnataka,UPI,Windows Laptop,Firefox,5902,64922,9,2021-12-11,1697
USR0801,Gabriel Comar,Male,49,Student,75699,7485816489,gabriel.comar696@gmail.com,ACC6223262065,gabriel848@pay,Chennai,Tamil Nadu,Net Banking,iPhone,Safari,1356,20340,13,2020-07-17,2209
USR0802,Chaitanya Sandhu,Female,37,Accountant,191780,4841750539,chaitanya.sandhu878@gmail.com,ACC3166860023,chaitanya946@pay,Hyderabad,Telangana,Debit Card,iPhone,Edge,3658,69502,13,2018-09-23,2872
USR0803,Isha Din,Female,30,Software Engineer,92833,1725452242,isha.din178@gmail.com,ACC8242457324,isha984@pay,Kolkata,West Bengal,Wallet,Android,Firefox,4276,34208,10,2021-11-06,1732
USR0804,Darsh Randhawa,Male,19,Accountant,69028,9955583677,darsh.randhawa39@gmail.com,ACC7575102757,darsh370@pay,Delhi,Delhi,Credit Card,Android,Chrome,3403,61254,13,2024-11-26,616
USR0805,Max More,Male,43,Designer,132944,0331520962,max.more351@gmail.com,ACC5523275189,max289@pay,Jaipur,Rajasthan,Credit Card,Android,Chrome,5813,98821,20,2019-07-22,2570
USR0806,Anita Krishna,Male,36,Teacher,125563,5654913176,anita.krishna618@gmail.com,ACC7903937176,anita541@pay,Hyderabad,Telangana,Net Banking,Android,Chrome,5794,69528,10,2020-06-13,2243
USR0807,Wakeeta Kata,Male,25,Student,29355,4880252649,wakeeta.kata282@gmail.com,ACC2025497024,wakeeta554@pay,Kochi,Kerala,UPI,Windows Laptop,Firefox,7730,131410,19,2018-12-27,2777
USR0808,Vyanjana Lad,Female,24,Teacher,212393,0779685293,vyanjana.lad517@gmail.com,ACC1883497862,vyanjana814@pay,Delhi,Delhi,Debit Card,Windows Laptop,Edge,6282,87948,7,2023-10-13,1026
USR0809,Aadi Maharaj,Male,29,Designer,203624,4025038329,aadi.maharaj498@gmail.com,ACC8469337898,aadi883@pay,Kochi,Kerala,Debit Card,iPhone,Edge,6082,42574,12,2019-09-24,2506
USR0810,Leena Goda,Male,39,Accountant,57180,2321781454,leena.goda692@gmail.com,ACC7333361741,leena352@pay,Chennai,Tamil Nadu,UPI,iPhone,Edge,7719,54033,12,2019-05-08,2645
USR0811,Indrajit Walla,Male,56,Government Employee,144211,6788197819,indrajit.walla11@gmail.com,ACC6358016493,indrajit122@pay,Kochi,Kerala,UPI,Android,Edge,7343,88116,12,2019-12-13,2426
USR0812,Chasmum Krishnan,Male,24,Software Engineer,99849,9703373403,chasmum.krishnan473@gmail.com,ACC7638795698,chasmum689@pay,Pune,Maharashtra,Net Banking,Windows Laptop,Edge,4258,21290,18,2026-01-20,196
USR0813,Tanveer Saraf,Female,63,Government Employee,155746,9932919135,tanveer.saraf505@gmail.com,ACC5779272394,tanveer712@pay,Kochi,Kerala,Wallet,Android,Firefox,3861,46332,11,2026-01-04,212
USR0814,Om Babu,Female,49,Student,84059,3075854716,om.babu768@gmail.com,ACC7144897817,om221@pay,Kochi,Kerala,UPI,iPhone,Safari,5732,45856,15,2020-02-18,2359
USR0815,Jhalak Bala,Female,51,Doctor,89549,7938863431,jhalak.bala919@gmail.com,ACC6717441860,jhalak613@pay,Pune,Maharashtra,Net Banking,Windows Laptop,Edge,2061,12366,17,2024-07-10,755
USR0816,Jason Pai,Male,45,Accountant,168547,6717271100,jason.pai305@gmail.com,ACC5330765328,jason959@pay,Pune,Maharashtra,Debit Card,MacBook,Firefox,4785,66990,12,2025-12-01,246
USR0817,Yatan Wable,Female,49,Business,36938,6036439616,yatan.wable25@gmail.com,ACC2949306060,yatan232@pay,Delhi,Delhi,Credit Card,Tablet,Chrome,935,18700,16,2019-09-13,2517
USR0818,Vinaya Kumar,Male,45,Government Employee,193081,9815212174,vinaya.kumar61@gmail.com,ACC2079898502,vinaya368@pay,Chennai,Tamil Nadu,Credit Card,Tablet,Firefox,1204,15652,11,2025-07-28,372
USR0819,Parth Bir,Male,45,Freelancer,41159,6277907983,parth.bir234@gmail.com,ACC5432993319,parth965@pay,Delhi,Delhi,Credit Card,iPhone,Safari,3961,67337,10,2022-02-20,1626
USR0820,Priya Varma,Female,37,Freelancer,101457,0228608864,priya.varma587@gmail.com,ACC9057068336,priya833@pay,Hyderabad,Telangana,Wallet,iPhone,Firefox,2548,22932,20,2026-03-28,129
USR0821,Vansha Amble,Male,37,Business,42438,9142946032,vansha.amble590@gmail.com,ACC6082544784,vansha811@pay,Delhi,Delhi,Net Banking,Android,Firefox,4813,91447,17,2024-08-18,716
USR0822,Yamini Dar,Female,47,Government Employee,132110,9996973754,yamini.dar440@gmail.com,ACC9424350379,yamini482@pay,Ahmedabad,Gujarat,UPI,Tablet,Chrome,6781,122058,9,2021-08-19,1811
USR0823,Aayush Manne,Male,57,Business,226210,3356176828,aayush.manne604@gmail.com,ACC7494878720,aayush140@pay,Mumbai,Maharashtra,Wallet,Tablet,Edge,938,15946,11,2018-10-02,2863
USR0824,Manbir Dubey,Female,60,Student,141322,8370146655,manbir.dubey481@gmail.com,ACC4604328146,manbir96@pay,Jaipur,Rajasthan,UPI,Windows Laptop,Chrome,3231,25848,16,2020-08-10,2185
USR0825,Dalbir Wagle,Female,62,Government Employee,246574,3623617273,dalbir.wagle134@gmail.com,ACC9817654910,dalbir219@pay,Chennai,Tamil Nadu,Wallet,iPhone,Safari,1617,19404,11,2023-01-16,1296
USR0826,Alka Ramakrishnan,Female,58,Business,208518,1011590457,alka.ramakrishnan834@gmail.com,ACC3953969835,alka127@pay,Chennai,Tamil Nadu,UPI,Android,Firefox,5446,43568,10,2024-03-28,859
USR0827,Vinaya Varughese,Male,31,Software Engineer,144188,1361986869,vinaya.varughese862@gmail.com,ACC7467381113,vinaya410@pay,Chennai,Tamil Nadu,UPI,Android,Edge,3814,76280,12,2019-11-17,2452
USR0828,Alka Jain,Male,52,Business,235400,9709015434,alka.jain707@gmail.com,ACC5824092354,alka159@pay,Kochi,Kerala,UPI,iPhone,Firefox,7205,86460,12,2021-03-22,1961
USR0829,Amol Srivastava,Male,48,Accountant,96031,0802017813,amol.srivastava693@gmail.com,ACC7823688564,amol386@pay,Delhi,Delhi,Credit Card,MacBook,Safari,6215,49720,21,2020-06-18,2238
USR0830,Divya Suri,Female,45,Doctor,27332,7341608074,divya.suri478@gmail.com,ACC2672586542,divya604@pay,Delhi,Delhi,Credit Card,Android,Safari,849,13584,11,2021-03-08,1975
USR0831,Vedika Ram,Female,64,Accountant,92588,3882384451,vedika.ram172@gmail.com,ACC3161251707,vedika367@pay,Chennai,Tamil Nadu,Wallet,MacBook,Chrome,1929,17361,18,2023-10-30,1009
USR0832,Yashica Tripathi,Female,47,Doctor,92965,4919374637,yashica.tripathi955@gmail.com,ACC2691911008,yashica948@pay,Delhi,Delhi,Net Banking,MacBook,Safari,5463,54630,15,2023-09-13,1056
USR0833,Bhavika Upadhyay,Male,62,Government Employee,174364,4596236157,bhavika.upadhyay366@gmail.com,ACC8859301687,bhavika79@pay,Kochi,Kerala,UPI,Android,Firefox,2398,19184,10,2024-05-31,795
USR0834,Chameli Parikh,Female,61,Accountant,104845,5366552684,chameli.parikh800@gmail.com,ACC2016263083,chameli931@pay,Mumbai,Maharashtra,Debit Card,MacBook,Safari,1027,6162,15,2023-02-01,1280
USR0835,Anusha Mutti,Male,20,Software Engineer,135744,0811845636,anusha.mutti631@gmail.com,ACC6042580412,anusha120@pay,Pune,Maharashtra,Net Banking,MacBook,Firefox,5721,62931,13,2023-01-07,1305
USR0836,Wriddhish Pillay,Female,49,Accountant,197956,0858599960,wriddhish.pillay240@gmail.com,ACC5991136756,wriddhish843@pay,Delhi,Delhi,Wallet,iPhone,Chrome,5268,26340,10,2024-12-08,604
USR0837,Indali Narayan,Male,20,Doctor,21372,3035761557,indali.narayan802@gmail.com,ACC5604055120,indali199@pay,Pune,Maharashtra,Wallet,MacBook,Firefox,7319,80509,22,2021-04-23,1929
USR0838,Chaitanya Bahri,Female,40,Freelancer,166459,6494577010,chaitanya.bahri830@gmail.com,ACC5583394443,chaitanya447@pay,Hyderabad,Telangana,Net Banking,Android,Chrome,1541,21574,10,2023-06-15,1146
USR0839,Divya D’Alia,Male,49,Teacher,33494,4037146679,divya.d’alia563@gmail.com,ACC2421289722,divya239@pay,Kochi,Kerala,Credit Card,Windows Laptop,Safari,6261,100176,9,2025-03-31,491
USR0840,Ubika Tandon,Male,36,Software Engineer,160095,8025517078,ubika.tandon257@gmail.com,ACC7442652840,ubika418@pay,Kochi,Kerala,Wallet,Android,Chrome,5274,105480,15,2024-06-09,786
USR0841,Rachit Mukhopadhyay,Male,20,Government Employee,130468,1588172918,rachit.mukhopadhyay215@gmail.com,ACC4284515765,rachit152@pay,Delhi,Delhi,Debit Card,Tablet,Edge,6704,40224,14,2026-04-01,125
USR0842,Amol Bedi,Female,22,Freelancer,179908,7159900244,amol.bedi364@gmail.com,ACC5213603623,amol982@pay,Chennai,Tamil Nadu,Net Banking,Tablet,Chrome,7770,155400,11,2026-04-27,99
USR0843,Arjun Srinivas,Female,64,Student,47279,9170183826,arjun.srinivas518@gmail.com,ACC3180143731,arjun675@pay,Chennai,Tamil Nadu,Credit Card,MacBook,Safari,2985,35820,7,2022-08-03,1462
USR0844,Amol Madan,Male,19,Teacher,160033,4902396973,amol.madan890@gmail.com,ACC9667651430,amol503@pay,Kochi,Kerala,UPI,MacBook,Safari,6197,55773,20,2023-10-12,1027
USR0845,Waida Chokshi,Female,53,Doctor,50299,2341750794,waida.chokshi130@gmail.com,ACC6874264020,waida208@pay,Ahmedabad,Gujarat,Credit Card,MacBook,Chrome,2451,29412,9,2021-07-20,1841
USR0846,Eshana Chokshi,Male,32,Lawyer,215946,9400414267,eshana.chokshi591@gmail.com,ACC4443563465,eshana904@pay,Jaipur,Rajasthan,Debit Card,Android,Chrome,964,8676,21,2024-04-17,839
USR0847,Faris Prakash,Male,36,Student,102346,1409892546,faris.prakash626@gmail.com,ACC2255903097,faris630@pay,Pune,Maharashtra,Net Banking,MacBook,Chrome,5878,41146,9,2024-07-15,750
USR0848,Harshil Prabhakar,Female,52,Teacher,149742,0627550497,harshil.prabhakar929@gmail.com,ACC6241094005,harshil740@pay,Pune,Maharashtra,Credit Card,Windows Laptop,Edge,7618,91416,15,2025-12-02,245
USR0849,Nirja Vaidya,Female,62,Designer,151975,8965159063,nirja.vaidya65@gmail.com,ACC7383213464,nirja90@pay,Bangalore,Karnataka,Debit Card,iPhone,Firefox,2998,32978,10,2020-03-17,2331
USR0850,Aachal Kapadia,Female,64,Doctor,29402,8381304827,aachal.kapadia725@gmail.com,ACC8577146879,aachal985@pay,Mumbai,Maharashtra,UPI,Android,Safari,7351,44106,15,2024-11-15,627
USR0851,Yachana Pant,Female,55,Lawyer,98751,8109951604,yachana.pant71@gmail.com,ACC7913813833,yachana517@pay,Bangalore,Karnataka,UPI,MacBook,Safari,4137,24822,14,2022-06-03,1523
USR0852,Gabriel Kapoor,Male,42,Doctor,192995,5212244363,gabriel.kapoor555@gmail.com,ACC9814388068,gabriel322@pay,Kolkata,West Bengal,UPI,Tablet,Edge,712,10680,15,2025-02-12,538
USR0853,Brijesh Srinivas,Male,19,Government Employee,210260,7972839249,brijesh.srinivas454@gmail.com,ACC9013302138,brijesh811@pay,Kochi,Kerala,UPI,Android,Safari,6408,89712,21,2024-03-14,873
USR0854,Damini Borah,Female,54,Freelancer,221591,4100823962,damini.borah276@gmail.com,ACC6932599814,damini773@pay,Jaipur,Rajasthan,Debit Card,iPhone,Chrome,2799,36387,9,2025-04-11,480
USR0855,Dhriti Shroff,Male,52,Business,108482,7930604729,dhriti.shroff414@gmail.com,ACC9755746983,dhriti290@pay,Kochi,Kerala,Credit Card,Windows Laptop,Edge,6909,34545,10,2018-09-25,2870
USR0856,Jatin Bhatt,Female,54,Government Employee,239152,9623919373,jatin.bhatt877@gmail.com,ACC6062840421,jatin483@pay,Delhi,Delhi,UPI,MacBook,Chrome,4321,25926,18,2026-04-02,124
USR0857,Hritik Madan,Female,58,Designer,77106,2725008630,hritik.madan69@gmail.com,ACC5636618622,hritik928@pay,Kolkata,West Bengal,Wallet,Tablet,Edge,1024,19456,12,2025-03-05,517
USR0858,Harinakshi Hayer,Female,35,Business,247817,9403608269,harinakshi.hayer140@gmail.com,ACC1749451693,harinakshi902@pay,Ahmedabad,Gujarat,Wallet,Android,Firefox,1437,8622,12,2024-01-14,933
USR0859,Yashoda Kibe,Female,55,Government Employee,30998,6758932470,yashoda.kibe744@gmail.com,ACC1979048220,yashoda984@pay,Jaipur,Rajasthan,Credit Card,Windows Laptop,Chrome,6057,96912,8,2019-01-04,2769
USR0860,Utkarsh Bhatia,Male,40,Software Engineer,40310,4283107716,utkarsh.bhatia464@gmail.com,ACC1332646182,utkarsh218@pay,Jaipur,Rajasthan,Credit Card,Tablet,Edge,7292,131256,9,2025-07-03,397
USR0861,Mohini Babu,Female,36,Doctor,26473,5990130064,mohini.babu631@gmail.com,ACC8680107879,mohini353@pay,Pune,Maharashtra,Net Banking,Windows Laptop,Safari,2908,14540,12,2023-10-21,1018
USR0862,Nandini Kibe,Female,20,Business,59338,6801080870,nandini.kibe36@gmail.com,ACC8356592812,nandini972@pay,Kochi,Kerala,Debit Card,MacBook,Chrome,5882,52938,19,2019-03-01,2713
USR0863,Ayaan Sangha,Male,22,Teacher,168216,5895107376,ayaan.sangha598@gmail.com,ACC8447263911,ayaan561@pay,Jaipur,Rajasthan,UPI,Tablet,Chrome,5473,109460,21,2022-09-11,1423
USR0864,Vaishnavi Muni,Female,35,Teacher,239154,1081568487,vaishnavi.muni310@gmail.com,ACC4913013819,vaishnavi346@pay,Kochi,Kerala,Debit Card,Windows Laptop,Firefox,4234,63510,10,2026-02-19,166
USR0865,Yachana Nair,Male,46,Lawyer,114864,7911144200,yachana.nair370@gmail.com,ACC6284312306,yachana815@pay,Bangalore,Karnataka,Net Banking,iPhone,Firefox,4904,58848,20,2026-01-22,194
USR0866,Madhav Rajagopalan,Male,56,Business,228628,8078651158,madhav.rajagopalan359@gmail.com,ACC2347951178,madhav93@pay,Delhi,Delhi,Net Banking,MacBook,Firefox,5218,104360,13,2024-04-20,836
USR0867,Darpan Gour,Male,47,Student,63718,3757981279,darpan.gour438@gmail.com,ACC9289824456,darpan770@pay,Bangalore,Karnataka,UPI,iPhone,Chrome,7330,131940,7,2020-01-29,2379
USR0868,Vasana Dixit,Male,22,Doctor,154977,7534730447,vasana.dixit950@gmail.com,ACC7108984060,vasana140@pay,Jaipur,Rajasthan,Net Banking,Tablet,Firefox,6332,88648,10,2026-04-04,122
USR0869,Faraj Varkey,Female,39,Freelancer,179582,9424550466,faraj.varkey120@gmail.com,ACC1194294443,faraj766@pay,Kochi,Kerala,Credit Card,MacBook,Safari,5667,107673,20,2023-03-22,1231
USR0870,Qasim Pathak,Female,48,Doctor,212267,5919446703,qasim.pathak751@gmail.com,ACC1359873139,qasim927@pay,Hyderabad,Telangana,UPI,Tablet,Edge,6020,114380,19,2021-11-25,1713
USR0871,Damyanti Chand,Female,46,Doctor,153344,4073729695,damyanti.chand296@gmail.com,ACC1416176337,damyanti314@pay,Kochi,Kerala,Net Banking,Windows Laptop,Chrome,5121,92178,16,2021-05-13,1909
USR0872,Raksha Nagi,Female,42,Government Employee,218521,9576208587,raksha.nagi986@gmail.com,ACC1615024545,raksha843@pay,Hyderabad,Telangana,Debit Card,MacBook,Edge,5211,78165,10,2021-07-01,1860
USR0873,Wakeeta Devi,Female,36,Doctor,51077,9495552438,wakeeta.devi290@gmail.com,ACC7385051823,wakeeta239@pay,Delhi,Delhi,Debit Card,Windows Laptop,Edge,5465,43720,14,2020-11-16,2087
USR0874,Lopa Barad,Female,27,Software Engineer,74222,0950149237,lopa.barad868@gmail.com,ACC1725215637,lopa622@pay,Jaipur,Rajasthan,UPI,Tablet,Firefox,554,11080,7,2025-07-25,375
USR0875,Aahana Rattan,Female,31,Business,169727,3717561902,aahana.rattan759@gmail.com,ACC7244235534,aahana950@pay,Kolkata,West Bengal,UPI,Android,Safari,7781,140058,22,2021-07-02,1859
USR0876,Amruta Kakar,Female,23,Doctor,92994,0796765918,amruta.kakar372@gmail.com,ACC4451612191,amruta772@pay,Bangalore,Karnataka,Debit Card,Android,Edge,1783,26745,15,2026-05-23,73
USR0877,Luke Dar,Female,58,Designer,196182,2366350640,luke.dar733@gmail.com,ACC8249636686,luke923@pay,Bangalore,Karnataka,UPI,MacBook,Chrome,6276,94140,13,2020-02-19,2358
USR0878,Gautami Pandit,Male,58,Student,84464,1261078307,gautami.pandit610@gmail.com,ACC5050851541,gautami699@pay,Hyderabad,Telangana,Debit Card,Windows Laptop,Safari,1740,34800,12,2025-11-14,263
USR0879,Girindra Swamy,Female,36,Doctor,72054,0370518521,girindra.swamy983@gmail.com,ACC1919935099,girindra454@pay,Bangalore,Karnataka,UPI,MacBook,Firefox,6316,63160,8,2022-09-21,1413
USR0880,Vamakshi Shanker,Female,62,Business,180793,6300906821,vamakshi.shanker656@gmail.com,ACC3507826917,vamakshi663@pay,Kolkata,West Bengal,Credit Card,MacBook,Firefox,7691,107674,14,2019-02-18,2724
USR0881,Om Gala,Female,60,Accountant,148508,9861160727,om.gala622@gmail.com,ACC7360670711,om108@pay,Kolkata,West Bengal,Debit Card,Android,Edge,3937,74803,17,2023-03-09,1244
USR0882,Sanya Chatterjee,Male,60,Lawyer,50361,4238282463,sanya.chatterjee485@gmail.com,ACC9402311231,sanya686@pay,Hyderabad,Telangana,UPI,Windows Laptop,Safari,6273,56457,22,2019-11-24,2445
USR0883,Vritti Bajaj,Female,56,Lawyer,200151,2230311878,vritti.bajaj39@gmail.com,ACC6544503163,vritti529@pay,Mumbai,Maharashtra,Debit Card,MacBook,Chrome,5106,76590,15,2023-05-04,1188
USR0884,Raksha Kanda,Female,44,Lawyer,232082,8691747049,raksha.kanda445@gmail.com,ACC7007282752,raksha944@pay,Ahmedabad,Gujarat,UPI,Windows Laptop,Safari,6465,77580,17,2021-01-18,2024
